repeat,m,method,method_id,calibration_type,alpha,nominal_coverage,n_val,n_calibration_patients,n_test,finite_sample_quantile_level,finite_sample_quantile_rank,q_score,score_min,score_median,score_p90,score_max,raw_rmse,raw_picp,raw_mpiw,raw_ece,raw_nll,calibrated_picp,calibrated_mpiw,calibrated_ece,calibrated_nll,covered_count,picp_wilson95_low,picp_wilson95_high,picp_patient_cluster_bootstrap95_low,picp_patient_cluster_bootstrap95_high,n_test_patients,n_cluster_bootstrap
1,4,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.2192789272050657,0.016293931259461394,0.6430507054964559,1.7057614617672803,2.2192789272050657,0.4306523979352492,1.0,2.4201970117001395,0.10948618421052633,0.6799785559836912,1.0,2.7404035329818726,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
2,1,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.065944105386734,0.000755965709686307,0.373339220881462,1.015524446964264,1.5354513525962827,0.4696790717519335,,,,,0.9736842105263158,2.131888210773468,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
2,1,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.5354513525962827,0.000755965709686307,0.373339220881462,1.015524446964264,1.5354513525962827,0.4696790717519335,,,,,1.0,3.070902705192566,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
2,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7856294483751356,0.009047394738673952,0.6235284588840346,1.5322125591924813,2.369304157070461,0.4563466967724756,0.9736842105263158,2.4752540936233562,0.10947828947368424,0.7207327589641573,0.9736842105263158,2.2550856223116704,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
2,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.369304157070461,0.009047394738673952,0.6235284588840346,1.5322125591924813,2.369304157070461,0.4563466967724756,0.9736842105263158,2.4752540936233562,0.10947828947368424,0.7207327589641573,1.0,2.9922130508963156,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
2,1,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7292276784674252,0.05166081656526736,0.6468591672073712,1.5932308008694052,2.5694512654944837,0.46557338961934963,0.9736842105263158,2.449765283587119,0.10289934210526318,0.7246350667949204,0.9736842105263158,2.161367233042071,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
2,1,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.5694512654944837,0.05166081656526736,0.6468591672073712,1.5932308008694052,2.5694512654944837,0.46557338961934963,0.9736842105263158,2.449765283587119,0.10289934210526318,0.7246350667949204,1.0,3.211565394939909,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
2,1,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.82582934157797,0.04916095363340916,0.5648160327338516,1.61933156247778,2.5718549636168024,0.45818959064276626,0.9736842105263158,2.4592988430065836,0.11934671052631582,0.7200679278784032,0.9736842105263158,2.290991070595568,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
2,1,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.5718549636168024,0.04916095363340916,0.5648160327338516,1.61933156247778,2.5718549636168024,0.45818959064276626,0.9736842105263158,2.4592988430065836,0.11934671052631582,0.7200679278784032,1.0,3.22707967406239,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
2,1,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.9277407764144676,0.012833224400205703,0.6055765643972566,1.654267385067296,2.571152472872854,0.4606072476204509,0.9736842105263158,2.442670426326501,0.11276776315789477,0.7191428334015629,0.9736842105263158,2.402511179447174,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
