m,method,variant,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,picp_mean,picp_std,mpiw_mean,mpiw_std,ece_mean,ece_std,nll_mean,nll_std,physics_residual_abs_mean,physics_residual_abs_std
1,adaptive_pinn,uncertainty_adaptive_beta=5,0.7751781967426079,0.0029115705792606807,0.967732984111111,0.005845103866014455,1.0372935807493204,0.03332797251245698,0.0,0.0,0.05126786949113011,0.004111220417178682,0.6668375000000001,0.0,2902.569009086696,376.69336796473306,0.006213740610870224,0.0017016403368879298
1,epoch_pinn,epoch_schedule,0.7766622474841904,0.001922623631385479,0.9645664042848662,0.0029611901044164857,1.0138671763868548,0.024424245688542467,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,465197097006.8995,2858363025.6216965,0.002969081594295283,0.0026765646000938476
1,fixed_pinn,fixed_lambda=1,0.7764872040256465,0.0010686883202837808,0.9645015607496087,0.001662185902277471,1.0160908588423576,0.013576191238363568,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,465132551285.31006,1603831637.5215693,0.006379756046117418,0.0069489348845395245
1,fixed_pinn,fixed_lambda=10,0.7753283944177,0.00016349239205539027,0.9663176274355939,0.00031022774907288824,1.0308119150640243,0.002076942302478722,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,466884910613.8999,299773229.50896543,0.00421359384882584,0.003019698944612934
1,fixed_pinn,fixed_lambda=100,0.7755643034582599,0.0006839032282678235,0.9659338423300269,0.001246394733732255,1.0278150204702399,0.0086880345178965,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,466514611699.60547,1204032436.3791783,0.0026935304632684045,0.002410724312900584
1,inverse_adaptive_pinn,inverse_uncertainty,0.7748948539478966,0.0015223147866764031,0.9669627314763424,0.002115076339483965,1.0335199694032788,0.01374726952657912,0.0,0.0,0.05408547770828335,0.004825010305905091,0.6668375000000001,0.0,2661.1328683678944,423.0778267896479,0.006492948638875658,0.0014940532337399332
1,no_physics,fixed_lambda=0,0.777737063208693,0.003725747038377411,0.9644069328188639,0.0030697607107014555,1.0191238337527782,0.017828861226176582,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,465043507165.2548,2961054149.911821,0.06332725416464685,0.020674110379593345
1,random_pinn,random_weight,0.7774610651428239,0.0027846673320030524,0.964082811126895,0.002896949693603667,1.010223358998995,0.02545379700852479,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,464730630781.4473,2794065784.81405,0.0029175324870767128,0.0019704744290538452
1,reliability_boosted_pinn,rg_boosted_uq,0.7776089499333644,0.0017919883504230372,0.9641067094650908,0.001800374171379919,1.0091059806520606,0.0201499586740657,0.017543859649122806,0.030386856273138196,0.07543456481990257,0.009861513188250758,0.654776096491228,0.020890963687782513,1401.6663125053556,396.38944213825414,0.010042202819162849,0.002613495785352232
1,reliability_gated_pinn,rg_pinn_uq_full,0.7752303259656355,0.002373310948950291,0.9666070448464232,0.0030516982246292903,1.0312476508703494,0.022894299812227414,0.0,0.0,0.05311381623818817,0.004821242751734902,0.6668375000000001,0.0,2889.2986740739157,667.303280645711,0.0056008996781059875,0.0007009289998814349
1,reliability_phys_only_pinn,rg_phys_only,0.7750424667503358,0.0019214993740986422,0.9682098466715257,0.003976613487608806,1.03892149679654,0.021675341441615155,0.0,0.0,0.052631648195286596,0.0030349969709155197,0.6668375000000001,0.0,2672.8370854295754,290.7039813354585,0.003712563365237684,0.0012029778559582965
1,reliability_sparsity_only_pinn,rg_sparsity_only,0.7754973973098555,0.0004924060701160561,0.9655113840089632,0.0015789101224172651,1.0230415823918702,0.011194257548293783,0.0,0.0,0.05536860145338435,0.0018714945946729337,0.6668375000000001,0.0,2659.6794505544963,280.8890310270139,0.004593818159469272,0.0004518086013767039
1,reliability_uq_only_pinn,rg_uq_only,0.7764520415653916,0.0017830890623859153,0.9642186849448864,0.0018074106018758482,1.0136085227060123,0.019276749966930753,0.0,0.0,0.059470627603954385,0.018071011490859424,0.6668375000000001,0.0,2732.5630968940063,2115.354046984579,0.004097751231354437,0.002194470676902819
2,adaptive_pinn,uncertainty_adaptive_beta=5,0.6011636954902164,0.007125088548743326,0.7590201162862541,0.007228225274781134,1.3884316377556765,0.06637368018105197,0.14035087719298245,0.015193428136569098,0.26443541682603067,0.044192846861176374,0.5769252192982456,0.02468932072192483,78.12641925536875,23.09975328261495,0.006263881447581572,0.0013933669737203206
2,epoch_pinn,epoch_schedule,0.6042306618683302,0.0036927092171497077,0.7633247658699562,0.006404287805534,1.3879319573552003,0.06791424516078966,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,291346020716.414,4891183149.343303,0.003636359828996682,0.0016557750978503393
2,fixed_pinn,fixed_lambda=1,0.6018932012743071,0.001665526033862247,0.7605003977301082,0.005130413254463482,1.3519835539168599,0.014760035654916473,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,289189201174.31696,3905271651.2455907,0.015522554852384783,0.0073307577478642465
2,fixed_pinn,fixed_lambda=10,0.6038803008074561,0.006945058994203415,0.7652939949489755,0.010492449404252653,1.3396390861260412,0.08279675018161534,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,292874146504.41833,8061514424.84145,0.008081010724288048,0.0018859053389816197
2,fixed_pinn,fixed_lambda=100,0.6078817025153783,0.007558818113954868,0.7613791392907635,0.00500106274852702,1.3753113780890498,0.06260378302746701,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,289857433736.8802,3800605540.6956058,0.0045763641310149926,0.002603134094851126
2,inverse_adaptive_pinn,inverse_uncertainty,0.6122857034596075,0.0074057073681152484,0.7608504821154436,0.003776053421226485,1.3294202368458177,0.057175600032070055,0.09649122807017545,0.05478068419647717,0.2525279128652376,0.03275057138806997,0.6065304824561403,0.04019803241189338,84.00096185501225,20.506568475490702,0.016380654250771096,0.004137607256548048
2,no_physics,fixed_lambda=0,0.6061768193418781,0.006804928562551521,0.761007651191638,0.0009546136268527449,1.3553485449010765,0.021596914516543133,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,289566626335.6026,726723747.5677754,0.32140594293343644,0.048463268569563143
